675447232	3387472772
2286006390	117722978
3110813840	2375179451
1564925760	2915786861
2556267345	3643762367
3718829701	1231440171
1519909309	834344611
1499450494	2195307048
225072363	1764606184
3267185100	1248310446
810483310	2338477247
3098095283	1405266635
1788498967	2922259319
3613213899	2686626697
972578893	3373455462
68329798	1280758125
2364165426	1293333343
4281486720	541119949
1981748304	3911259994
1750141160	2627575197
2589732554	3826640258
1359499449	2288733279
586029009	559042553
1569286533	1450623026
1368432884	888445186
1221728735	677944642
2684423476	2672844829
3039905726	4239276777
209128533	1621737091
1583264069	3739356586
2992667415	935291802
2731955410	1382605754
1298729145	2008390556
2733172061	349178883
2095251408	707020692
3481100578	462280902
437343369	3410195957
881140444	1999544951
702106461	1396716300
1618083139	2895879760
3747184449	4236201942
4076756949	3664579900
539271772	3769967371
3962486910	1777584153
1868441415	2755565002
3308709157	2035953514
2790876356	1174179156
2113850678	2554997978
2309187738	1339490132
2583747361	3567675808
4065176751	2432324842
1006875031	2999641399
491626888	42709194
304235792	1368754832
670290514	1146094224
253891208	1505225480
2176892555	2942253991
2219986451	1711099678
670872228	2713719441
1809317689	980564642
3992592049	1331542900
2417242517	4062909078
966901882	2217214278
134772800	3101713192
2828540547	2183348308
2233880881	3389872396
327769745	1144276117
2449102058	559754927
2587104145	4048560527
637686865	1049875523
4174086171	2882832538
797295257	573662752
1242960653	2236090656
4035163697	1429286928
178598891	828824309
796008491	3841936407
1348367598	1809131660
42067229	1510234221
1133772817	199139638
2326344072	939672709
805967139	3398686436
1847970647	332468309
1307202473	1420118217
3293522601	4238475825
1557809749	3161263864
289478401	2928829466
2307438626	2795512224
1076496677	1729724945
3172487876	1475835721
697388684	1111499780
578866044	4055179784
3375284740	2010415361
1233767531	3122748975
2244644674	2388800749
1968830245	77867042
1334987539	830575360
604832848	292157955
3316838965	3123621706
2324749237	735151176
2347701852	4009239667
3077451309	541106604
285509680	1883558166
1284325724	287320660
1554520257	2667341477
956654930	3458204733
332468309	1290425257
3864716690	721001044
134263317	462621002
3007599730	958153028
1360032006	206657323
2449489154	3559709261
1782853271	1853355461
2329172296	939703451
2383024962	2922569799
1089995928	2501554436
2534706122	3413631482
598314170	1848288135
3571520258	675618049
3672769354	1445933723
576008787	44583698
376934246	1271231104
2890196762	3531844262
539378729	1150522176
2786183574	3527901512
19805237	2335040777
911170735	858362544
1090533856	3661966068
3600189930	430342474
4129540520	3931479484
1378404697	3805841628
2506564883	72902177
3825275430	707282824
749127200	2334343260
1783926924	1318368060
3836357255	1391054778
276122085	2200133444
1144276117	2482656490
3828302116	1160396793
1378486535	1512154674
2504138753	1860823248
1497640451	851002554
1878143701	1885602906
556869766	3031087509
2226655366	342763732
1753500162	4253039204
394870798	2552544681
1154811269	3228348666
1075216194	2989507618
134883403	879345215
361394994	619875563
836896041	2333669242
302059021	1412174340
2684399008	3958102671
1076005035	1249134109
2741548820	3157820684
858394694	2281844684
2189459456	522272776
3954537217	3511591369
3295257651	201894506
384759086	331645510
669574209	1259999627
1287419599	2224550164
693948520	2500640498
91349408	2550895489
2625257744	1342706690
2160602732	821183045
3222712716	3154841650
1684155103	2712441618
4100613166	1354934464
369196069	1737496066
788941845	3818170896
1917429563	173319524
3579168037	3047339562
904628680	142956548
604276280	2704908481
517081440	2919776714
1779212821	106013026
580483206	684802629
718805229	3043661130
244122665	332468309
1290425257	697472171
2240761445	1695959072
843589280	2439679565
3939078416	2488443013
114535606	3859817289
2650821157	2941435059
2721928181	281781290
2416201788	3805675588
2354839666	1732239370
1544601524	2744142265
3142232523	1361374169
1510353545	1235514263
3694700563	1231137099
74978494	2501772385
3767101466	2660073536
2626645054	1626491092
3444339148	3203710688
2557613352	1951978001
4175004234	1684036871
2460622762	3019605120
2989834238	814981945
1310777541	1978530439
3649307371	1046795994
2163463242	608693479
2931828017	682756703
1246912674	2801116315
1146254880	38899872
2008675481	2043744637
305402476	25911900
3318260895	701763473
171276482	1505140842
2361440067	3570926232
706482709	3371041787
2120408358	644371537
1094191080	92605607
2315026718	1531727874
2224097972	1148101239
3663077774	1306821862
401134972	1209770033
723780057	875249229
625580258	2100432706
2507989589	531786275
2191294555	1420384544
296225028	3902362031
673292696	238620102
2836604518	882934022
631116035	710745058
4097480977	1499618514
1713418290	3156062940
566307977	1798320560
2861220911	3571817929
287765929	3005359765
3989700642	823233920
2156399265	1954294630
3727697549	841090237
3004191740	497305438
4094956811	4195549804
2631347691	1359106033
3633893393	1585586816
2337957591	2168261316
4202429705	1313136771
2207845453	400197602
3939010906	3462841481
50897768	729942281
2353123587	1509266872
1734165117	779453652
572658353	1517874956
1468269589	3383157573
170494028	755270338
948524041	572331333
2043962995	3063959747
3233276803	3624048780
470947284	3993238314
366814920	1249994548
3565193423	3775141705
3815140121	1569330914
1600130106	3982781067
1946322904	1637315957
3307375112	3167047806
3967316522	312261284
2675279248	863422904
3496088488	2765144128
2608866128	2039623063
3080742243	3902406816
37861771	48988023
1135660676	890251360
1612370585	1424626210
340039931	261394705
2032903660	1599956232
113046869	2988380209
188762197	776162150
247935658	30787969
4082757641	636169664
3474624548	4053951805
671650321	2014343686
1845053170	1976132100
2353626410	1112157444
1389430910	1078666393
570853470	2495091144
2469496522	3894961623
285327682	1083517031
718178400	2286365410
3057667621	884613661
1620742980	2341770278
303047970	1203019812
353388113	1702305702
1250503712	574384341
294219304	2571717324
4034301464	654638814
579379431	3569151025
707264904	3580983626
70787622	8494375
1899045785	2608104450
2834121940	2160671688
4041804161	239404100
733251813	1415055029
1770625266	3475200029
138949163	565413888
2627588252	1286869674
2727091989	1046097075
794487986	1704248821
3881007334	374986066
2916029186	3374212171
1661213169	3871654232
1160848945	892148354
3730997624	1241422006
3673402369	909211727
3533227410	74572393
443147402	2149451801
845877208	3410139109
671413377	493344275
2035805414	1959855985
3948485128	1509199165
3829675499	33648185
3666351464	3275344477
1970877762	2779080211
2978217174	1332496172
2754054299	613499208
147526402	1082813884
3263846418	1744657504
2620759048	2341554597
178855714	1782614550
1883362580	3289710882
3179441035	1616840030
1448908321	757223970
589388098	3318723334
1576938727	2199956192
1554276458	31502336
4098976829	2927059300
877809103	4219881171
1811806471	341776884
2441687844	1115492747
1794147483	1816253716
2171570098	2969907225
2558733224	3674528125
145509550	3273270216
2242707957	372285910
2106695507	39038466
2299415354	4152144
2500635883	2772599109
1190711018	1130070889
3819806963	2387203456
1303150656	2372936094
2919301501	2340503632
2172474020	1104804873
830535205	1707068001
2971303992	2625931599
2294983176	4222910488
1430642769	763377885
86026300	2827135655
3465279828	480318540
2915412486	332757554
1896416622	860003384
2437577801	4229406919
2895334110	3135939151
3297255478	3369406649
227585765	2174033763
1174175746	3514609551
1096935969	1356873834
370822099	2429415934
2362461984	563443266
1110109444	1328213252
3271116374	1780060416
3998432878	1132738695
1482064680	684915070
343417245	1955349301
1949353811	613708262
974268533	2675181856
1552421235	4095470386
1681965093	4109981108
3620277252	1289492103
1256074989	3932477212
1785759104	1269927231
609609745	643661625
2710413307	1487422993
810882245	1902262929
2623538205	3349679253
1308928393	2522374665
1082967076	2839185744
4148617363	2369834894
1593372149	2186623430
2551531675	2203721824
3632789828	3532677416
1188246761	915637126
505657122	1265419318
3314374145	1512768575
2437719294	2149584385
2060810562	2059968954
382646689	705841004
33968469	1372312851
1658013277	3244067412
2044152272	2318427189
3069264219	157311529
1462737801	87505236
3671127421	504988948
75059535	459265928
2015769698	3120975016
1176925517	1414328857
1814250384	2283842456
1040840998	3636866954
704514445	3512556498
2489951150	673427790
3941989314	3553003498
805669218	638289488
2396085691	3860007620
317262306	4809744
801305220	1109636849
2252114551	1154983019
2753483716	2700710306
2198917260	327320945
1856181907	3224580866
3230082414	968446295
2236923180	149970434
675246610	26845779
1896061209	2042677038
782931288	1461645329
1968028258	1363437795
676114160	1750157726
3764736599	2092624461
2483545220	689133822
2183542693	1308870061
175085991	723145204
614468280	3468729375
3599436552	3475721470
18269505	2292279100
2821630254	418911000
3382385555	357572161
62635535	595603070
2751768820	3473759116
311242122	3705674245
2038592753	848169898
2305095489	2761264128
4259047819	711347003
3326255145	733537968
25302656	1561623681
2709885313	1757043782
3913745250	2147580560
406989585	1027435594
690539142	2326827
2785559817	614584739
2116969565	2921684172
2384364808	1544715540
1150207815	1243658854
2047341967	148121066
2236261456	1361227547
849971524	1180682899
2085238982	757379395
3966045576	2616448011
393817107	3713526056
380875587	1952257766
3308710554	3016250156
1845270344	2175162506
3918140230	4051031349
2541893812	222639237
3944358086	797288077
1017055497	3935642644
1572570858	3295205166
1227256302	2593157968
2872117139	1894283572
473695943	469995163
3695189763	476642370
3868771233	1879885624
59670883	1075643164
959988364	3818414990
2306744852	2822195585
623549920	406352899
834679264	675429588
2556661305	3241221347
2622680198	1785219458
1088653924	222314930
1149944451	1917281330
2273956908	1093633105
283041353	614745276
4105310874	880325412
992292374	2405180369
2903048503	1058856946
1888248590	104335047
669003933	542451578
331158496	125128905
153276847	1129664722
80884340	3678648582
763611321	4018813937
143665066	3105057101
1115597423	2597062263
1646936555	419664328
1431052101	45749764
3408094739	3844154750
3531849879	528367640
4115669857	3313166474
142217460	303380246
521145873	176741515
3898230207	2785639851
2318709063	491118121
552556772	1090284354
3378357081	2350109767
3502016841	3131745470
4055232660	1527492197
4170630613	747332649
2620135068	172758550
46565197	3490238153
339173720	1159121154
1646909103	3531894841
3379831812	460650914
1336424993	82383653
3241229781	703629908
4217036925	463147200
1713462802	1107966348
1550988476	1295810978
2890849289	318438004
4242927706	2817570616
2989514155	567316292
1269759040	2461029458
3256109271	1795342085
1634358567	2158008117
1494285490	1444678330
1426867744	3351908105
1633042848	1377327884
820516742	1868681397
4033135008	113191984
211864834	211996418
2167693825	1277630080
2049478680	386614057
979591632	1097804812
444123010	3785068306
891322512	3236699850
1483227278	127112418
2477483729	953386457
3038182069	4208842192
407381	287516822
4094846029	3524833558
1169367044	282478800
1682122416	3318926119
1518709763	2796134503
190546284	2972358664
928384413	1959242400
2172595221	2182046033
1925537	3507623508
68380677	2795514412
1999049623	4012363273
3416784632	827399712
77055794	2404354640
44170408	1904593879
1453295411	736645722
1117029376	115320300
2071038344	97939332
3753333516	4001672979
3695832035	2213603972
1276955616	2040688282
654017832	3954486418
3660830135	2110430696
3586727521	2433862520
1374831861	1982686223
761583426	1900170614
1226283387	1691412654
2689162704	3935788505
3929771432	822499803
1272438226	591831221
2771048788	139929461
664252638	469464465
1581950752	2713742055
3753592456	2435141592
629875563	4028905177
1361459565	3439645003
4202803318	1697759163
2435141444	3695808892
405157790	2899075735
2226465705	655675661
2285502833	2803995807
948017095	2188976673
2456655154	1047635064
7572112	1893549438
376027566	641076229
3427816690	169327406
241509862	3598741376
3857360645	830551376
2118475997	2884990077
3134795616	3712813200
782151341	353174588
2841250380	2931551802
435141355	1431655851
1629495616	4294925653
83820543	575668907
2141571207	3959422975
3910659835	3783426304
2051451258	2360504105
1707746986	1175104679
3703040824	179064779
1867985990	3735456441
1634696551	4282882150
865982207	3690220627
787298102	1900183963
2836741179	71478652
2597847587	2859997736
2760397841	2774010879
4261399832	4191833590
2650586735	3335295853
3134192061	2968213287
1433575814	1383429449
1072884531	265913264
3571731309	684983209
130178698	349786806
3064286389	763718953
3638186672	660265609
2927990868	397565896
1710982636	3926177007
397576124	670795244
3102663771	1566302874
3458477189	2403898327
2465956928	267468082
2419938644	1807455858
796566822	717859930
407187028	1433059984
904813253	3982708132
4198876918	1606950562
2750080211	3206585418
2246842212	3058968571
2238228814	360182517
296474057	3038794091
1820131801	1969416861
1982678090	998898242
3590472916	4233773216
4232443531	3924653334
1214189614	692240192
1968350629	1227837276
3138806262	2055591458
1283763352	142451094
625941108	188333340
1682936157	2064308563
3569256314	1497297490
4248982543	3245778067
248623101	2449114203
1642212627	2701322724
2874067003	190436617
1810793706	2029605131
1427199810	3952698461
866860450	645728985
649051546	3646055323
1027912980	702264720
3981273965	561760414
74756305	1804719442
2420842870	2162973312
2776689754	93682602
3097759336	2405094030
2688687301	2426991655
646760492	1807295044
1938995352	1427195248
3147299617	2602570852
3985899160	2289095773
3671217070	2662395991
2101196724	2552961621
4103349269	2645578907
1395200589	4101988866
722116062	3137934232
3941016893	296232138
1730380036	573601193
4322388	2549398566
2291944013	576536615
1767057810	609546682
1427089800	1477863593
1191477911	2913266217
700651291	710224549
1144162381	724206008
274817433	716643989
788416185	1328142474
3280473123	206914852
966456295	288665714
2543232116	851367019
2502321360	1248677958
783061471	2450827528
1232550615	2583695005
4148238810	2032280475
3702527640	3934930210
1546510264	1925156392
764719869	3562056482
2840582997	1544004640
1627575109	4010329105
1050637323	1435731247
431149836	358981679
2895272526	1858688406
3324254430	1155905441
3225590930	1036593698
3597103857	2812743036
3167463786	2966299805
765148353	735410906
275989924	2417103116
2554695887	3655600403
2116682340	307558627
2289077209	4145723800
1327878154	2454347473
1146464403	3981280321
1531139099	224156754
355168930	3356451501
1147179698	571832986
134786454	2574791249
724716308	1264877659
596175928	3776222933
3963112288	2027233414
1006701775	472133620
2696706761	1695875353
3319053282	2829112669
3372952911	3032563748
1275335626	1243753406
1134045194	3503703168
2758248108	665571730
1006704280	2317561780
1680395370	2589994428
3011658769	3408604398
137542024	1127701699
306137480	623621448
1625721416	2455900521
3171455046	2218888063
1240113732	145639226
1776452244	457876357
1076167304	3546748329
3683929746	1216686673
656883626	1223014999
1310819010	3151350087
2419088085	2043760964
2427434042	919576256
1217538634	776503714
3560760329	390382596
165053396	625683978
3557200292	3862315857
1679282529	3855136137
3057997600	2838515483
1630633394	137644117
1697886617	2762399808
1679956128	3935492629
463752793	1383180808
2346002213	887621643
608547465	2268965796
419545906	1168732130
1264015693	3627839873
3838323365	69896360
3837036887	1009396962
2651357596	3845429504
1679251018	2527677006
354620177	291067177
2700095401	1386826513
1282671252	1477076114
1449562129	4049375190
2718651466	2791066152
2360333474	1768087986
2344678022	3776802186
2314342497	1966560937
2718681776	2856069679
474587699	2605188755
900015633	747316265
715227699	103523632
2699937246	116984256
3427100201	1075176793
333719194	1780832633
2281704277	2737571241
2417797412	4060373232
285297182	1717504553
341317721	1957441830
3354660244	2014713100
1510422932	1690980037
1818302557	3028868645
3391810324	1247116793
1417106713	2202696758
1416516712	3734544144
451040656	2582684232
210022144	2962653400
607303713	2375623596
2391641046	3503331645
2312276400	509227562
2255880705	47712203
2149601322	1814248531
671119457	1151799408
2467759267	3597076480
2963566161	2076491310
2469540868	2652843284
3779592502	855998757
521734191	4111029033
3753968769	2954756843
2030372715	447363928
3395520960	3926493120
2496248814	67242337
636322091	1309409876
3376424952	54796037
1127942408	772953367
293757638	3316857994
1778652691	269549449
1586187076	565240907
1394628115	337723638
887655832	3734309274
3474139568	4251988729
1412061891	3039342248
907961421	2751554285
3391731114	1847679248
2421699745	1166626261
3287962150	1418808961
4118757272	2864580830
1433754005	2010994007
3057354869	1811147439
3830378170	3954096623
3199987386	4021205990
637399993	721023561
1419623531	662139607
3449768977	3382541389
1328183795	1289046365
2867845076	3830376126
659549924	3755751253
2794109912	2947152239
1417537470	4285484067
3111120635	4075112919
3715487572	3647212407
3727189271	2544613963
3106895667	1002017713
2507962862	2471157308
1944035222	3275730013
695269828	676938312
282069008	2061611904
172709140	906152277
2015444968	380435796
388151315	2473494338
2462071225	2392752186
426233550	2167617731
125437596	705694376
3469659726	2963288417
107427979	3481285488
1107404096	3654920452
1574126808	2358449698
3222904033	87884750
1075844176	2627575197
1887843278	204997479
34492741	1470237444
2103045335	2564950745
2993257889	905283012
3019080291	1892063667
104074446	1107964353
404952137	2199789184
336595592	3469659726
3366338913	330648228
859358049	2047253633
269092870	3469626895
3273222094	1141509404
1742760025	2290130433
2751504768	1626205420
4102364992	3212838668
641810471	3210353649
786714290	187592205
4178139276	3598592580
1802244613	1696891317
1239383284	2418602068
4062454147	25887745
654298452	67413374
3586891015	4094210005
2338199937	2068364440
4052813714	2548924757
1953311203	3822559480
1048481119	2951834404
270516166	1055357758
1480517227	2202249485
2835885664	611387873
3502748673	1536138246
134929349	3191541512
3600806563	1672065492
4138125138	441159077
831926934	3327268939
3841284106	2518305773
744827957	2771424866
2175865996	2967477835
1672065492	3327313490
1477075753	337136577
2409988273	1263373344
741709338	2523016293
344761648	407601585
821188618	2847003864
1388728931	174270918
407617880	2776674580
3448645007	899029579
1647076652	2359636118
1266790676	4065856024
1259151488	741709338
2523016293	344761648
407601585	2498910218
441142561	1697396118
815161900	2970913957
169364353	581497432
2518305677	744827957
2771424866	2175865996
1477056587	3441671410
899029579	1647076652
2359636118	1266790676
4065856024	1259152848
741709338	2523016293
344761648	407601585
3841087498	441142566
1697396118	815161900
2970913957	169364353
670626392	2518305677
744827957	2771424866
2175865996	1477056587
1713900787	441159077
831926934	3327268939
2780846090	2032928140
1384322192	1267574214
2769832729	90384780
3327287340	3443299842
1672046858	2359674450
3327298725	2525147412
23275824	90775115
2847003720	1388728931
174270918	407617880
2776674580	2931963279
2983483498	1663656873
746959124	176989536
3344089176	895254939
3562564140	1043264177
738575941	3462605152
2526720016	2528259125
1377323825	3226995398
3145829285	3865838340
881741341	779887496
4189636855	1132205591
3739398953	3325373778
1470513468	1264281659
67827634	2738556680
3170061204	1285682477
2551403997	2925150392
1607141791	4164255373
4052480459	2126641285
3205894974	4050385946
3809993623	4236439819
2116887932	3822581813
3325019695	4161135383
4233775352	3333419371
2355072095	4044080687
4172647664	2355094487
415176895	3809971295
4050325985	431998639
813576574	3341752511
3822523074	847154527
1643930364	2405380222
3333358980	1711020735
3623418104	2123194339
2004679730	3333419371
1048451519	3623367993
3213647843	4233763615
3333419371	227381087
3623368062	3334942691
4229611318	3818385771
2371875810	3422041470
2942693873	3217436619
691961369	3822581941
3666448223	2951834620
2121123015	3822581813
3866345191	3202704318
26938704	375916512
5624011	3263893568
1075849188	536207737
2780233364	2518305677
750073661	2983483498
1485484436	1378916034
1780985799	2847003736
342042979	1613530545
1477086373	2777023991
2518305677	1261540914
180769304	2359672920
75049989	3562564194
694397361	2242974819
2359648300	1388337162
3330707911	441159077
831926934	3327268939
2780846090	2032928140
1483372076	1672065492
2970903337	2774543493
3226995340	26527570
3562564096	694397361
2242974819	2359648300
1388337162	178361543
2983483498	1663656873
746959124	176989536
3344089176	1779712405
2847003736	342042979
1613530545	1477086373
2512868032	1393434337
4286220555	585105407
634996448	1601274882
1226578913	387752256
2153784316	927105426
143686553	2477702927
1110177613	4281505019
2588805433	3029073142
1318242505	3241087570
548068054	2818353295
3776418037	3611473942
1609216535	3021007395
2962729393	2472203041
3080454827	3576288405
355249992	2922017016
1353567553	546587273
1007662228	1214172819
4202080010	2766871554
2154769376	158301749
415382099	1041246361
1582105834	2267041041
469901995	3298829730
100901493	35320102
335659292	1175157390
216946445	2775348342
2475703410	611518576
839858453	3410158225
2865373664	3197552509
2503222324	1990852740
3995173123	143696600
42703475	4115141953
2513051984	1946734631
1712545314	4218847424
2926840044	2552302252
2767371768	364155479
682654286	1383940982
1727504832	3092068880
221685514	924000927
3977251983	3009417642
1211240593	3843090443
538054706	3226367509
2895986055	3633389834
2987677769	2306707752
1937873984	1115562265
714449685	890243313
258613863	1082167133
40435153	3236243745
3722744225	69376008
3941995170	2236274150
134539368	1307297671
2593817508	920929584
158096827	1168153703
774851908	3578235560
3937144895	2234254660
2957578655	136660520
1619774754	93724812
3533987847	2271963764
598513412	892999824
41729396	4064698628
2619081300	2512489323
3073709104	330354629
670882383	12569130
2682328961	2164312331
1108629928	2910912637
807467433	775008371
901078497	3094930402
1388786709	3806520034
3856851682	1903260017
1886482801	1938309163
1349882708	3079805448
2179558359	3667241591
682653433	3512549738
1412065477	2698002560
2600962486	1971627690
2964908770	2336319528
3058044321	3172600364
2619681250	2172710628
2713715366	1419621536
3524415302	3843699181
72750306	2441631757
215221220	2823195661
79577634	2311595021
2510691101	282479146
565339168	1651077269
3714721840	1565620383
285332142	2674182427
100826382	2136499584
873521322	782771121
1077940108	1844907472
1120874158	523830326
343998495	2673139196
1988220590	3931282365
3017256617	1441122411
1395702646	1293275109
1258685156	774811359
774778414	387405614
35067671	1259937462
2374732683	3209093859
3405315098	755767560
217445754	4109800052
514793752	899062419
2691579692	3294671809
2168660614	2159990298
867281025	38786202
284726662	2022344798
625025409	1127342462
3309314282	2379002000
17382122	3911881535
1168146728	3630872146
819489840	1778196644
1584631988	2497922528
2701525755	2743706315
1072348120	843283754
682654020	570983748
2355137485	773035808
792890024	218405415
2731821373	2261427584
3152129660	2507253090
2086451502	2342323714
3804939669	3278823650
2505418050	1936814381
549500796	519700072
678431749	1475957087
400432598	3192218150
3541762817	2172698151
666812557	1347777173
2116942005	3414318859
96426224	388823173
3241128160	3440848704
1347777173	2116942005
3414318859	2939101936
50523764	1880703374
388783696	3374702816
39746216	3225566470
1173062239	998763051
1169237266	2943750290
2355297615	410523219
2859734810	346655163
118169110	2181502553
704012928	1481975127
1791036085	680821269
1353728601	2244100769
2890969184	3238659350
460530720	2541813907
2325207977	208748768
2069458706	2858403497
1231617073	302276948
1723818158	4251121163
1171896216	2791940789
33636014	721011485
1824989504	2909630394
420014107	850990033
2886468726	1901092969
2617331466	1165164856
1233368330	2240381932
1880144275	3275767951
4092254880	94481002
1178641979	4005227443
3771410107	3500451265
4095701338	696656023
2017011664	207784065
805749824	1898558742
347586617	632080642
3929126641	3699262096
111659850	1715023373
1903826056	340522017
119588871	3181567112
1427770440	1079136481
1813584243	100142344
1520467095	962310255
2335017296	98485636
847373399	4027255548
97455624	1365269760
1753810046	1516372559
2553333265	306471005
813794768	36220974
366479868	3227152715
1300291456	1159827061
789821688	2170525888
387184693	3308212448
3759644720	2662859852
880673029	431947781
2972606658	3965725592
3106321028	282075752
772462107	683098220
1795342120	1486293420
1515460374	152152232
187194472	4161087728
224935947	3917252008
3383387283	2540574057
3372840450	50507044
3207881085	4270137739
4576972	3118037753
4283718410	3927381058
351802885	54456365
2747220302	268772674
49613728	369785995
4162196728	3846834969
4163531434	1905595984
1259031600	1376331777
202457877	4130766281
3767031073	2486210138
73953840	692254726
3460466154	459905089
2058437712	2854571176
3301004676	545271
700924416	1684251008
69426986	4188176907
156921906	718857216
2160979723	1084350647
6128687	1582302824
23400656	1687252584
1789513164	311777591
2231206532	2147843713
412437438	2147783061
313573471	1719733473
3087290472	1892100163
2424702885	2114126443
774800640	889788801
4116384965	574527920
645196157	37164837
3759156833	3406960212
3414463832	1260974088
739539076	1894158371
927634568	3106423043
1991610994	2186684905
927634464	1196949507
1376870953	1249936426
1074097706	2167440459
80752800	2487398690
3893429775	4026926300
2136238402	4027083522
1183756330	1635860635
2393920672	4269874507
3263316498	158805561
343442565	1685226501
3254916338	159003705
3109852288	3624433454
546508564	299906848
545875553	3104379649
2584437252	158905938
35209870	676579425
396500048	1918927513
18140700	1085530825
1154269254	25305290
1489091073	3752814132
2858834307	3523564890
580296817	2131489892
3953203484	1260900705
3099123868	35339334
3909896273	4221978098
2695334541	335894560
463435813	2974394701
3568003905	2286567116
3513336019	1985855137
1468112913	2172709524
1145748316	695857864
2079120902	4278149079
2206090417	2151721696
9057008	1933059767
1715511342	16776963
1616954284	1624462346
3221492822	2285073236
1956889148	2691701017
1096925827	176787833
2863554768	69690408
3159504149	1661217193
3983301063	2490721288
687649954	30936194
10622608	1864936824
37323167	135994129
1888350814	1828475477
2984019488	2418331060
3691301741	2962287282
2426601612	2870093274
958474627	3760758801
2289074915	474247305
195054977	1511410009
3825575006	3836157341
612960973	2475777788
3946471229	307770321
756107982	4097491427
1779511236	1372869318
2676670036	4249979709
342467807	2441283489
2249295176	1746473261
261203027	4021949035
4008083458	195068175
2508378301	887508706
466315853	3920235214
1610842420	1149042996
3535792217	3886494015
55894021	1613311132
2415944019	1210942736
1075841879	2886985833
3880787987	2432893974
829578984	2554872608
2133052845	1595757099
272143686	1124428327
2826992796	411365691
3384873592	3648984210
30075052	732615634
1573564075	2263990082
2757054306	2198168881
4162861424	1305566114
663840003	23703385
1280315120	3507248916
963459917	2283854369
3239363792	1545224768
868319770	1692295827
2251303053	3967292486
185524748	3830231104
2637777811	3229780664
3701213462	3224331108
308019812	3989096361
275156292	191767621
18790931	1664366636
724763284	643826681
3917792902	744795924
2693848352	3361559012
1749041240	1824732732
459719478	1644765976
906006790	3156825241
1390428193	295576501
223618027	4097846401
1653866980	2458551677
1227473444	299080468
2555923077	4161340606
3289518273	2651867407
2474816280	3042468474
809533696	61932652
117711314	1361055888
280173366	2016053784
134497366	1586491148
2255345670	2606242452
2619753136	2707596410
2794269216	913604876
1362972179	2967556876
1190475853	1082609201
2229957018	248161816
944619526	1401701109
1612233505	3835963472
559547138	3296336822
1489142994	3004280465
751556998	2229473032
3611831425	2516583826
1971612452	1657322113
1476534832	307277713
